Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
human_GO_bp_2025.gmt,Response to Glucocorticoid (GO:0051384),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,ZFP36L2
human_GO_bp_2025.gmt,Response to Glucose (GO:0009749),1/19,0.7425141714316145,0.8535646780093632,1.0950705240993395,0.32601708397466006,USF1
human_GO_bp_2025.gmt,Response to Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,ZFP36L2
human_GO_bp_2025.gmt,Response to Hydrogen Peroxide (GO:0042542),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,ECT2
human_GO_bp_2025.gmt,Response to Hydroxyurea (GO:0072710),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,DDX11
human_GO_bp_2025.gmt,Response to Insulin (GO:0032868),3/29,0.32205325832356896,0.7014344967109387,1.7891767275374628,2.027205844712142,CEACAM1;PRKCI;USF1
human_GO_bp_2025.gmt,Response to Interferon-Alpha (GO:0035455),2/7,0.07880391718882125,0.6275393707172644,6.164803111327175,15.663485958255082,IFITM3;MX2
human_GO_bp_2025.gmt,Response to Interferon-Beta (GO:0035456),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,IFITM3
human_GO_bp_2025.gmt,Response to Interleukin-1 (GO:0070555),3/24,0.22649764836657615,0.6725999495517755,2.2070091477853384,3.277454306187974,LGALS9;GBP1;CCL3
human_GO_bp_2025.gmt,Response to Ionizing Radiation (GO:0010212),3/35,0.4366543212589065,0.7204061192487009,1.4574820677714568,1.207689206275338,RAD51;GRB2;ECT2
human_GO_bp_2025.gmt,Response to Ketone (GO:1901654),2/5,0.04112405183442642,0.5716534864927361,9.690603514132926,30.924286911029,GNAS;UBE3A
human_GO_bp_2025.gmt,Response to Light Stimulus (GO:0009416),1/21,0.7768339917642173,0.8745517655702848,0.9879220136918552,0.24947856723000636,USF1
human_GO_bp_2025.gmt,Response to Lipopolysaccharide (GO:0032496),3/47,0.6372825801706701,0.8001754369855948,1.062430001083854,0.47866945530089283,CASP1;S100A8;LGALS9
human_GO_bp_2025.gmt,Response to Molecule of Bacterial Origin (GO:0002237),2/22,0.45327120431916695,0.7267440362720797,1.6500586931003,1.3056331103288843,S100A8;LGALS9
human_GO_bp_2025.gmt,Response to Peptide Hormone (GO:0043434),1/17,0.7029294046177333,0.8307869717971058,1.2281944309692443,0.4329370782980135,CYP11B1
human_GO_bp_2025.gmt,Response to Potassium Ion (GO:0035864),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CYP11B1
human_GO_bp_2025.gmt,Response to Progesterone (GO:0032570),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,UBE3A
human_GO_bp_2025.gmt,Response to Prostaglandin (GO:0034694),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,GNAS
human_GO_bp_2025.gmt,Response to Prostaglandin E (GO:0034695),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,GNAS
human_GO_bp_2025.gmt,Response to Reactive Oxygen Species (GO:0000302),1/22,0.7922417435473148,0.8817682097403391,0.9418232359584027,0.21933999092617165,PEX13
human_GO_bp_2025.gmt,Response to Steroid Hormone (GO:0048545),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,UBE3A
human_GO_bp_2025.gmt,Response to Sterol (GO:0036314),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CCL3
human_GO_bp_2025.gmt,Response to Transforming Growth Factor Beta (GO:0071559),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,ZFP36L2
human_GO_bp_2025.gmt,Response to Tumor Necrosis Factor (GO:0034612),3/33,0.3990055260534435,0.7199817787864567,1.5535466413648902,1.4273676024640933,GBP1;ZFP36L2;CCL3
human_GO_bp_2025.gmt,Response to Type I Interferon (GO:0034340),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,IFIT1
human_GO_bp_2025.gmt,Response to Type II Interferon (GO:0034341),8/20,2.8563649702792214e-05,0.015570560837097928,9.332134344528711,97.64562715055675,IFITM3;CASP1;CCL3;GBP5;LGALS9;GBP6;SYNCRIP;GBP1
human_GO_bp_2025.gmt,Response to UV (GO:0009411),4/43,0.3432216541112656,0.7014344967109387,1.5434200329032346,1.6505006914342755,SDE2;SERPINA2;RPL26;USF1
human_GO_bp_2025.gmt,Response to Yeast (GO:0001878),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,PLCG2
human_GO_bp_2025.gmt,Reticulophagy (GO:0061709),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,BNIP3
human_GO_bp_2025.gmt,Retinoic Acid Metabolic Process (GO:0042573),3/7,0.009199714563393703,0.351165908645752,10.572942717637252,49.57211759466882,UGT1A1;ADH7;CYP3A4
human_GO_bp_2025.gmt,Retinoid Metabolic Process (GO:0001523),8/24,0.00013041569632871636,0.028401640533809336,7.065333727305558,63.197880864619435,CYP3A4;ALDH1A1;ADH7;RDH16;AKR1B10;HSD17B6;SDR9C7;UGT1A1
human_GO_bp_2025.gmt,Retinol Metabolic Process (GO:0042572),5/10,0.00028514924606473576,0.05372064757001905,13.65016146393972,111.41941352458123,CYP3A4;ADH7;RDH16;HSD17B6;SDR9C7
human_GO_bp_2025.gmt,"Retrograde Transport, Endosome to Golgi (GO:0042147)",3/46,0.6225958947816199,0.7939066382747465,1.0870261546611475,0.5150956207267042,LMAN1;SNX3;RAB7A
human_GO_bp_2025.gmt,"Retrograde Vesicle-Mediated Transport, Golgi to Endoplasmic Reticulum (GO:0006890)",2/17,0.3286927389544668,0.7014344967109387,2.1840607210626186,2.430055605212287,ARF4;COPG2
human_GO_bp_2025.gmt,Reverse Cholesterol Transport (GO:0043691),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,CES1
human_GO_bp_2025.gmt,Ribonucleoprotein Complex Biogenesis (GO:0022613),8/65,0.07615290049377976,0.6275393707172644,2.014310612840925,5.186874223684542,SDAD1;FCF1;KRR1;RPS27;RPL26;RPS7;UTP18;RPL7
human_GO_bp_2025.gmt,Ribosomal Large Subunit Biogenesis (GO:0042273),3/31,0.3607003816326081,0.7184682398373088,1.663093962129332,1.6958696076458708,SDAD1;RPL26;RPL7
human_GO_bp_2025.gmt,Ribosomal Large Subunit Export From Nucleus (GO:0000055),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,SDAD1
human_GO_bp_2025.gmt,Ribosomal Small Subunit Assembly (GO:0000028),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,RPS27
human_GO_bp_2025.gmt,Ribosomal Small Subunit Biogenesis (GO:0042274),6/53,0.15484472500850402,0.6588977933440335,1.859546925566343,3.4686732008234573,FCF1;KRR1;RPS27;RPS7;NOL11;UTP18
human_GO_bp_2025.gmt,Ribosome Assembly (GO:0042255),4/26,0.09960575550223928,0.6579351544822044,2.716863587540279,6.26654185116443,RPS27;SBDS;EIF1AX;EIF5B
human_GO_bp_2025.gmt,Ribosome Biogenesis (GO:0042254),12/93,0.024987886555092438,0.44429295701590465,2.1001374501324213,7.748171733192259,FCF1;SDAD1;EIF1AX;KRR1;RPS27;EIF5B;SBDS;RPS7;RPL26;UTP18;EXOSC5;RPL7
human_GO_bp_2025.gmt,Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,RNF10
human_GO_bp_2025.gmt,Ruffle Assembly (GO:0097178),2/4,0.025841529132557717,0.44429295701590465,13.56898395721925,49.60511738419774,RNASE1;AIF1L
human_GO_bp_2025.gmt,Ruffle Organization (GO:0031529),2/10,0.14751727516907936,0.6588977933440335,3.9871028625353886,7.630557290553867,RNASE1;AIF1L
human_GO_bp_2025.gmt,SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),2/16,0.3026516261165659,0.6915159365043801,2.3350543979347225,2.790793698448824,FBXO27;CUL2
human_GO_bp_2025.gmt,Sarcomere Organization (GO:0045214),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,KRT19
human_GO_bp_2025.gmt,Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,CCL3
human_GO_bp_2025.gmt,Secondary Alcohol Biosynthetic Process (GO:1902653),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,CES1
human_GO_bp_2025.gmt,Secondary Alcohol Metabolic Process (GO:1902652),3/12,0.044697425853014776,0.6000476347391024,5.004287245444802,15.552520901174407,CES1;APOL2;CYP11B1
human_GO_bp_2025.gmt,Secretion (GO:0046903),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,PRKCI
human_GO_bp_2025.gmt,Semaphorin-Plexin Signaling Pathway (GO:0071526),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,RNASE1
human_GO_bp_2025.gmt,Sensory Organ Development (GO:0007423),1/19,0.7425141714316145,0.8535646780093632,1.0950705240993395,0.32601708397466006,SHROOM2
human_GO_bp_2025.gmt,Sensory Perception (GO:0007600),2/13,0.22397239414982065,0.6725999495517755,2.9455940478958382,4.407293472994908,TRPV2;GNAS
human_GO_bp_2025.gmt,Sensory Perception of Bitter Taste (GO:0050913),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,TAS2R39
human_GO_bp_2025.gmt,Sensory Perception of Chemical Stimulus (GO:0007606),3/11,0.035280674811178005,0.5319240202300684,5.5939095895592965,18.708382666059556,GNAS;OR51V1;OR51I2
human_GO_bp_2025.gmt,Sensory Perception of Light Stimulus (GO:0050953),1/23,0.8065878304548986,0.8891519390841401,0.8998221273568126,0.1934100033170843,GPR143
human_GO_bp_2025.gmt,Sensory Perception of Mechanical Stimulus (GO:0050954),1/28,0.8647802473036128,0.9216929064510891,0.7356359755505967,0.10687308689433113,TBL1X
human_GO_bp_2025.gmt,Sensory Perception of Smell (GO:0007608),4/13,0.009610960342236954,0.351165908645752,6.447905477980666,29.94956104191085,OR2L3;GNAS;OR51V1;OR51I2
human_GO_bp_2025.gmt,Sensory Perception of Sound (GO:0007605),1/30,0.8828264930794508,0.9322952189847649,0.6855452851690393,0.08543717444783333,TBL1X
human_GO_bp_2025.gmt,Serine Family Amino Acid Catabolic Process (GO:0009071),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,SBDS
human_GO_bp_2025.gmt,Signal Transduction by P53 Class Mediator (GO:0072331),3/25,0.24526494715798944,0.6725999495517755,2.108586399904728,2.9634415609628655,GML;RPL26;CASP2
human_GO_bp_2025.gmt,Signal Transduction in Response to DNA Damage (GO:0042770),5/37,0.10733432805002567,0.6579351544822044,2.3001904446468493,5.133580571233721,GML;GRB2;SERPINA2;CASP2;RPL26
human_GO_bp_2025.gmt,Signaling Receptor Ligand Precursor Processing (GO:0140448),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,CASP1
human_GO_bp_2025.gmt,Sister Chromatid Segregation (GO:0000819),2/20,0.40484585379027765,0.7199817787864567,1.8290215349038879,1.6538906968390008,CENPI;NDC80
human_GO_bp_2025.gmt,Skeletal System Development (GO:0001501),4/34,0.20345745557963452,0.6725999495517755,2.001708017115388,3.1873163917448295,RFLNB;GNAS;BMP8B;GJA1
human_GO_bp_2025.gmt,Skeletal System Morphogenesis (GO:0048705),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,RFLNB
human_GO_bp_2025.gmt,Small GTPase-mediated Signal Transduction (GO:0007264),9/81,0.1031972800101685,0.6579351544822044,1.7851136321090268,4.054194388584486,BRK1;RALGDS;RNASE1;GRB2;USP8;USP50;SOS2;ARHGAP30;NCKAP1
human_GO_bp_2025.gmt,Small Molecule Catabolic Process (GO:0044282),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,ADH7
human_GO_bp_2025.gmt,Somatic Hypermutation of Immunoglobulin Genes (GO:0016446),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,SAMHD1
human_GO_bp_2025.gmt,Sperm-Egg Recognition (GO:0035036),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,VDAC2
human_GO_bp_2025.gmt,Spermatid Development (GO:0007286),2/27,0.563653015860974,0.772372521243009,1.3254692251232043,0.7599132933871644,ARMC3;PYGO1
human_GO_bp_2025.gmt,Spermatid Nucleus Differentiation (GO:0007289),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,PYGO1
human_GO_bp_2025.gmt,Sphingoid Metabolic Process (GO:0046519),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,NAAA
human_GO_bp_2025.gmt,Sphingolipid Biosynthetic Process (GO:0030148),2/39,0.7602698111518786,0.8628609894459619,0.899607843137255,0.24656622153223226,FUT6;ABCG2
human_GO_bp_2025.gmt,Sphingolipid Catabolic Process (GO:0030149),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,CEL
human_GO_bp_2025.gmt,Sphingolipid Metabolic Process (GO:0006665),4/36,0.23321548476876872,0.6725999495517755,1.877931091464926,2.733877858512961,FUT3;FUT6;FUT5;ABCG2
human_GO_bp_2025.gmt,Sphingosine Metabolic Process (GO:0006670),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,NAAA
human_GO_bp_2025.gmt,Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,RNASE1
human_GO_bp_2025.gmt,Spindle Assembly (GO:0051225),2/40,0.7725837483292353,0.8745517655702848,0.8761025071185499,0.22604746923276833,HAUS4;TPX2
human_GO_bp_2025.gmt,Spindle Assembly Checkpoint Signaling (GO:0071173),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,NDC80
human_GO_bp_2025.gmt,Spliceosomal Complex Assembly (GO:0000245),1/40,0.9427875655056315,0.969498231055109,0.5111789578914662,0.030115748897598847,SF3A2
human_GO_bp_2025.gmt,Spliceosomal snRNP Assembly (GO:0000387),1/24,0.8199452605118346,0.8983190109576276,0.8613955811894003,0.17100226648878702,COIL
human_GO_bp_2025.gmt,Sprouting Angiogenesis (GO:0002040),2/19,0.37986896542989435,0.7187522822462863,1.933842627960275,1.8718221938477368,BMPER;VEGFC
human_GO_bp_2025.gmt,Stem Cell Development (GO:0048864),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,KLHL12
human_GO_bp_2025.gmt,Steroid Catabolic Process (GO:0006706),3/5,0.0029177450797546844,0.21995309062766083,19.037299035369774,111.11965207371759,YWHAH;HSD17B6;CYP3A4
human_GO_bp_2025.gmt,Steroid Hormone Biosynthetic Process (GO:0120178),2/6,0.05891700215298481,0.6109842574255044,7.5359477124183005,21.338982226404713,HSD17B6;CYP11B1
human_GO_bp_2025.gmt,Steroid Metabolic Process (GO:0008202),8/28,0.00043135841946555627,0.06039017872517788,5.683138228998758,44.0362012850382,CYP3A4;CYP11B1;CYP2A6;HSD17B6;RDH16;SDR9C7;UGT2B17;UGT1A1
human_GO_bp_2025.gmt,Sterol Biosynthetic Process (GO:0016126),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,CES1
human_GO_bp_2025.gmt,Sterol Homeostasis (GO:0055092),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,CES1
human_GO_bp_2025.gmt,Sterol Metabolic Process (GO:0016125),3/11,0.035280674811178005,0.5319240202300684,5.5939095895592965,18.708382666059556,CES1;APOL2;CYP11B1
human_GO_bp_2025.gmt,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,PLCG2
human_GO_bp_2025.gmt,Stress Granule Assembly (GO:0034063),2/20,0.40484585379027765,0.7199817787864567,1.8290215349038879,1.6538906968390008,CSDE1;DDX6
human_GO_bp_2025.gmt,Substantia Nigra Development (GO:0021762),2/16,0.3026516261165659,0.6915159365043801,2.3350543979347225,2.790793698448824,CCDC14;YWHAH
human_GO_bp_2025.gmt,Substrate Adhesion-Dependent Cell Spreading (GO:0034446),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,RNASE1
human_GO_bp_2025.gmt,Substrate-Dependent Cell Migration (GO:0006929),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,VEGFC
human_GO_bp_2025.gmt,Sulfation (GO:0051923),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,SULT1B1
human_GO_bp_2025.gmt,Sulfur Compound Biosynthetic Process (GO:0044272),1/22,0.7922417435473148,0.8817682097403391,0.9418232359584027,0.21933999092617165,SLC35D2
human_GO_bp_2025.gmt,Superoxide Anion Generation (GO:0042554),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,RNASE1
human_GO_bp_2025.gmt,Superoxide Metabolic Process (GO:0006801),2/15,0.2764372417768016,0.6915159365043801,2.508417508417508,3.225251635727764,RNASE1;SOD2
human_GO_bp_2025.gmt,Suppression of Viral Release by Host (GO:0044790),2/7,0.07880391718882125,0.6275393707172644,6.164803111327175,15.663485958255082,TRIM8;TRIM5
human_GO_bp_2025.gmt,Supramolecular Fiber Organization (GO:0097435),6/117,0.8255998874917398,0.9038608205584064,0.7841341711775776,0.15027540933312147,RNASE1;SHROOM2;SPTA1;KATNBL1;KRT19;CST3
human_GO_bp_2025.gmt,Surfactant Homeostasis (GO:0043129),2/4,0.025841529132557717,0.44429295701590465,13.56898395721925,49.60511738419774,SFTPD;NAPSA
human_GO_bp_2025.gmt,Synapse Assembly (GO:0007416),5/35,0.08921469641344619,0.6579351544822044,2.451799043568794,5.9252860283486335,PCDHB4;PCDHB2;PCDHB3;PCDHB11;PCDHB16
human_GO_bp_2025.gmt,Synapse Organization (GO:0050808),5/51,0.2726349689744484,0.6915159365043801,1.6040950495966295,2.084716396068444,PCDHB4;PCDHB2;PCDHB3;PCDHB11;PCDHB16
human_GO_bp_2025.gmt,"Synaptic Transmission, Glutamatergic (GO:0035249)",1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,NAPSA
human_GO_bp_2025.gmt,Synaptic Vesicle Budding From Presynaptic Endocytic Zone Membrane (GO:0016185),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,MX2
human_GO_bp_2025.gmt,Synaptic Vesicle Endocytosis (GO:0048488),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,MX2
human_GO_bp_2025.gmt,T Cell Activation (GO:0042110),3/28,0.30271462934732557,0.6915159365043801,1.85963474350083,2.2221979377147196,CEACAM21;GRB2;PTPN2
human_GO_bp_2025.gmt,T Cell Apoptotic Process (GO:0070231),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,SIVA1
human_GO_bp_2025.gmt,T Cell Chemotaxis (GO:0010818),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CCL3
human_GO_bp_2025.gmt,T Cell Differentiation (GO:0030217),2/10,0.14751727516907936,0.6588977933440335,3.9871028625353886,7.630557290553867,PTPN2;ZFP36L2
human_GO_bp_2025.gmt,T Cell Differentiation in Thymus (GO:0033077),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,ZFP36L2
human_GO_bp_2025.gmt,T Cell Homeostasis (GO:0043029),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,SIVA1
human_GO_bp_2025.gmt,T Cell Mediated Immunity (GO:0002456),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,SCART1
human_GO_bp_2025.gmt,T Cell Migration (GO:0072678),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CCL3
human_GO_bp_2025.gmt,T Cell Receptor Signaling Pathway (GO:0050852),2/34,0.689779779668203,0.8233668502738598,1.0388317564788152,0.38580434226599,KHDRBS1;PLCG2
human_GO_bp_2025.gmt,TOR Signaling (GO:0031929),1/19,0.7425141714316145,0.8535646780093632,1.0950705240993395,0.32601708397466006,EIF4EBP2
human_GO_bp_2025.gmt,Telencephalon Cell Migration (GO:0022029),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,PEX13
human_GO_bp_2025.gmt,Telomere Maintenance (GO:0000723),4/38,0.26393913311249906,0.6915159365043801,1.7685051137159669,2.35571381961327,TEP1;SERPINA2;RAD51;ZSCAN4
human_GO_bp_2025.gmt,Telomere Maintenance via Recombination (GO:0000722),2/4,0.025841529132557717,0.44429295701590465,13.56898395721925,49.60511738419774,TEP1;RAD51
